,post_id,text,post_text,shared_text,original_text,time,timestamp,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,video_width,likes,comments,shares,post_url,link,links,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url,reactions,reaction_count,with,page_id,sharers,image_id,image_ids,was_live,fetched_time
0,738496031649666,"Celebrate #WB100 with sunset movies under the stars at Southside Sentosa! ✨ Relive the magic with Harry Potter and the Sorcerer's Stone, Charlie and the Chocolate Factory and more — Mark your calendars and grab some popcorn! 🍿

📆 November 10-26. This is a free event.

➡️ Visit www.sentosa.com.sg/wb100 for more information","Celebrate #WB100 with sunset movies under the stars at Southside Sentosa! ✨ Relive the magic with Harry Potter and the Sorcerer's Stone, Charlie and the Chocolate Factory and more — Mark your calendars and grab some popcorn! 🍿

📆 November 10-26. This is a free event.

➡️ Visit www.sentosa.com.sg/wb100 for more information",,,2023-11-06 11:35:32,1699245332,,https://scontent.fhan2-3.fna.fbcdn.net/v/t15.5256-10/377230675_212315911883258_4656195614425455164_n.jpg?stp=cp0_dst-jpg_e15_p640x640_q65&_nc_cat=101&ccb=1-7&_nc_sid=f3b36a&efg=eyJpIjoidCJ9&_nc_ohc=MFCsQbQ9QSgAX8GBqlK&_nc_ht=scontent.fhan2-3.fna&oh=00_AfCBhltKxoQB20ySBKSEkOzf-718062Y4D6Pc3H_hymIQQ&oe=654E8AD0,[],[],['https://scontent.fhan2-3.fna.fbcdn.net/v/t15.5256-10/377230675_212315911883258_4656195614425455164_n.jpg?stp=cp0_dst-jpg_e15_p640x640_q65&_nc_cat=101&ccb=1-7&_nc_sid=f3b36a&efg=eyJpIjoidCJ9&_nc_ohc=MFCsQbQ9QSgAX8GBqlK&_nc_ht=scontent.fhan2-3.fna&oh=00_AfCBhltKxoQB20ySBKSEkOzf-718062Y4D6Pc3H_hymIQQ&oe=654E8AD0'],[None],https://scontent.fhan2-4.fna.fbcdn.net/v/t42.1790-2/398890473_1094898648169982_8140438690927116678_n.mp4?_nc_cat=110&ccb=1-7&_nc_sid=55d0d3&efg=eyJ2ZW5jb2RlX3RhZyI6InN2ZV9zZCJ9&_nc_ohc=Ic_qo4cZkaAAX8m9SHe&_nc_rml=0&_nc_ht=scontent.fhan2-4.fna&oh=00_AfCCn2hfeX_NnVnJ3nO4w6zDBG3xFvoQze3Yrvpfsu2FFw&oe=654F7021,,,1518351238707302,,,https://scontent.fhan2-3.fna.fbcdn.net/v/t15.5256-10/377230675_212315911883258_4656195614425455164_n.jpg?stp=cp0_dst-jpg_e15_p640x640_q65&_nc_cat=101&ccb=1-7&_nc_sid=f3b36a&efg=eyJpIjoidCJ9&_nc_ohc=MFCsQbQ9QSgAX8GBqlK&_nc_ht=scontent.fhan2-3.fna&oh=00_AfCBhltKxoQB20ySBKSEkOzf-718062Y4D6Pc3H_hymIQQ&oe=654E8AD0,,,37,0,0,https://facebook.com/CartoonNetworkAsia/posts/738496031649666,https://www.sentosa.com.sg/wb100?fbclid=IwAR14BMtF6N6G2-nUNB5yXx0k6sjQvgPbLvQM854FfAs9zwirK9gmsuyNRZk,"[{'link': '/hashtag/wb100?refid=17&_ft_=encrypted_tracking_data.0AY99Dliy7ShJm0j7pznGnu7eh0My-DWaoR7JToJzMJKTu4azyxExS0D20gv-hGTBUeklgC-VXg9zPOhewU37TyxghcFw_-R1XKfuRysSbSQEVTLRuOJE66OYPdFuVoNqvM05vyXWt6QpUjbBl5c9ntxFOhc-owdmGTlXaR5RlHmKWzi01XnzXO0Wb9pQc4P9jORp7G8ResfcXGXrD0uF7k1dlZecRIXOyGm3zmqczuK79gHX-0t0dZY0c55EYQd-JTTDsQCPiSgR-fC00MReg0RINvCFwMnPqry-dVPYWV_B64pydu8tZzjv8ILQe86uVMMOUQ0r2DqjOVASbymiFnV6WLgiXF3KcEaeSOTV9A7TASD5voyYNH9iD_pgz8N6sX8v1cqzZdRV1W8w4iCZRwQbmG2FF-_AF_Orig_aMB8sq2mNFwOzpbibDfCZFSNsKX3WrwZtujna4qHb_qkoa-vOWRfCkbRynoXv23fb03ljZRbkqSIfXkRRiQoZxRB-EFrXQ1Dc5tYE5MT9Jn_0rJguqPMUfXRePCmPFZWFSqc4qd0bQIQ3qXUHQh9wuZq6FQzGaBpLJwkqfw6lTrjSQlKwV5stLDekN7Ht8CcdIKn9kOaQBJMUNRuVnu6_ji5PT4BJ2HuO4KWZR7sHf4deMQNgyhcuXIhY4-UclN7WzCKbnp4f9jfHNAOTElD6kIpH_w0qttTqBSDZxw1UBEKcnO1_jmj-tWkHOaM6v0afjKCQLrij7PAB4JtxcvsJurjx7ZjwuovACF_vLMjmbPVLhi_mhxSDhZ2I6H25iaoo1KVZKvXFNxR6B1bt6bWg-Jk51ZyEymcy2BM4XE17OQjQVecEEWS8x6wVES5nXz_6yVZv3Hx8hnz_JOKycRWQJsbRfk6Q1K4INt-vbLH7tphdeVd_jU5D8CZ4t03N7RSvH87uZwyLjDVfNQ5BajiUL4OyXZS8KvpV50Hei-E0bp_41KHsqyo5vOAFMOwzSbVs4h1LnZu4nBe2r8SsQir1B8aeGChRk2q6f09q_F41xDBvE_k-Ebec9xPvGTIxOpeDQTQL-RlE6z6dSAVAe_MrYjgcGc5cLKj25EiPBf7-klpklFDZy0slD_L2xbysvBO-OSBDUX-Bt4FrtTiUirocWTFMRHohGQv25aQBundTMxKdSfOGQlbgjYXyytkVtr-UqMdNikSoqWgxxWfB_A4GKbnxfsi2Y6VBoA56dU1LgA-\\-\\bQNcxRApu45Tyr3BCCIA_Q-joTNI5b-CRg4lAYhAUEBLlHzPssqW97XGnGgGsfHMtcZU94bIpaAyPEi7yBTwBsmZrsuFcKq0EZmm0W3E2ipvcfLs62oC4gOcHsKntDPcl2aUtQF4JnZO0d8TnHV-1-Ix9RrRvYNU9ZLiZSgvxIrxDzWwW0bvontfIJS-44olyPtn-yJZijJabZ-TbJXxI7v1vCP3ny1LIh4gAqseKxl2GpvVIQLqcpZgbDDSefc&__tn__=%2As-R&paipv=0&eav=AfZfJEVlftfoocdOwu9PuxPtbXNrlWqED38D-kojwh6sAT4oOFXuGcWwuao36qlY4xs', 'text': '#WB100'}, {'link': 'https://lm.facebook.com/l.php?u=https%3A%2F%2Fwww.sentosa.com.sg%2Fwb100%3Ffbclid%3DIwAR14BMtF6N6G2-nUNB5yXx0k6sjQvgPbLvQM854FfAs9zwirK9gmsuyNRZk&h=AT0rk_N4Id8sjMdlTnbM5zJa9bnvmnSiJdcNSmJ_qZ4AQ9ITNhlthwr2BPOKQyLjFfQjMcmxxzETpqlPP5J9anE2X0GSlRZ59sQMZwMGW7-lyTS_i2L71j6ZYktAAwT92xuFQirXY6FQdmik7SgGoP-AU526z5bdZ3O89dqwLjXKcLB8DHgP3_ys9Wvo2tMoVw7gh_kBQ1i9QpJaku0Y-Jj0P6fYU8N6uSZ9Tqox2rmixe6G2AslnVTOoiZXd-SJk2u6fFZKHybWvP6qPkqyHProRl3Pt2oFv_BuDCLtmmMTRhs7lnw8U7Ts1NNczYUEGIK_pM5KmEMSwyxkw1P2iji2wLGjmHQJ-xLT0rp4Oo6cNJ9t0EeJ-cU0VaCO98KOvEpWFaZQ2xdMDPdfuh2008Fy_x9wrkK00I3HpSFKmbnk5QyRwQhmhNDy2Zkd4B1DKus_YI8HGxRj8QHl7bbOU1vkH4GJyzPgPlvEosSQ9TvzFxPCHG7iZ_PrjwVD8YtPq0WxDYCa6Vl8lVPiFfwNKFKOgpAtbXVoL2WgeOPMo69cmalVWj0e97tWliQMT9gm-IU33O33JzYHgWuMI9_KztcXGTp3n4gz5lak1ENSIog7aINOvJWtiU7qW3STOgaWWZK-Q2iKHsFAnBPXAZ2FaGL3sL6_sXgUlOBtZYAU5Re2e3zijm6cQQoaAPDZGlaemdxrqTHDMORMTD-_t2nOLa5VRDHHHpfAWgvcxEXLimPqaMwovAOMUZfWb2Zupx-QHas6tVxS4i-H_ZPOrjimpJqt7_5eAIzyAPSsThzhHt4_UiAHyLbK7VitqEH2K2oUTscSkFRQOM8FAjQ7q3tFTffqrd8YflpvvIW-znWRHRzLfPOqVSNPiGZ3kuUs3Z-tAYAKH1Phz205rHEmcHUrnrUeWdoXPIeGxX4Hio0CkHxthKOLhBvnG-ATx_-oEstv-xBnibcJtRWOCjkgOP7gTXetEe99QcWvkIm2MgMD-xsuPE9Sbw3f44o2BJ0DsG46BouByYCUkGCt2T7uOoAXpQ1Ae1LaykIyH9qYFth-TzOveXHv1OB5rxOBs-bnD0_pZVt74PGaNRDw8nidpQNvlCQ0sBN0e4Lb2E8tGJPmS2AEsCkFkpUj93I39lwkXKeYRm9HUsAgXg6WDH2rosd-kna8stWIK3wXX3Iunoho2iKxWt38W4rJHjVXEw5_6WXntdbRXotg0UwUTPvrPj1or0yB6mjW2UgWvmU9i1B_6XPucvlnQVYoaS66U8WJ7zaID5LJynrhdM91-UzNdpRdTmUb2OJEhmbs5vc-_zCHdvmJ23YPuMWTstkJIgksGKItw-\\-\\129XAcDgFyXbxvXuLcBauQJdrdSvSr9WuV9XvwFdYdn2-74iyJAzvhqClNrCJXouHf2VXrmQZZTkzbPcXASbCnVDrbiFmsysvR_1CSU6PmjnvwG72hvgnNXnpBhlfZRnVHMr8ERV3J5GQGa5ls9puDK7bVUNkoYwoQSIzv9h-wR8FIn1WQK8rTRRQ50tQD6CkmSpgPQBjLZU3b8TdAKhnH7l7ovF2CRMp9QP0tSE2KpAV2Q_N5odZhMYPghk3I_TVkY-XvQuPYcQnN8zBE48l6zZiPDYOm1WChZ48u8UxR-6lri5YChEnpl-xeTSHCosxyQzCZ4YdLIzpIj9dYS5XfPvlEzsnajsvdhX5UeWCcihe1UAaAsWQa-Dcf4mUgtVrvig_ZOr5ma8dq9I-_RFx0Hb8eihKbQ0GZazKw2Wu0D5ugNfHGVS6yv6b9Yo25jyLCdX0f35ElOOfuPpcCMhFXbVeHp8UZ-vuHNGx9141Nyhh7AeY_MFVkDrd3yOsfMQuVX_5CXZewotg79K6NcOLXW35aiCf8PN_GCpFnYX2bQ8YlzEDwRtDMeExgBLcoQouAao3ZLtTSb4dAclk2AKGUHAFb2ubE6jOSdr8umy8JATKqD1ywwahUzEYgMPl1zD8cOfgzcX90FE445-do1A7kGDGMAyY5PrKY-fF69VhSwpkAC_8A0f3MZDQ7wRhko8HK2u4TeWthJ_S-dc6yrxY9vm4J6mWAjzgl6goS3V13MU4bjXSKBhLKHfZKwuahRKAHEP9Af9-APBvU65v8cfTJROxohlIUlmRi6QEec-Jvr_iqgg3XeHkTNtGrv8lzEmlt2b8XJfKH7xpDOg', 'text': 'www.sentosa.com.sg/wb100'}, {'link': '/story.php?story_fbid=pfbid03vR94M24c3ErsXw6rS4UvtSA148ewQc7fin7mP9aqTnT5WpTiwzMvHtNcVcpyjrml&id=100064678268503&eav=AfbGeDjWWgFNKJF6CabbPu_OAYbMbWJs__QaRkgkop0BMZ_GCA7lBTfIi7EVSHOJaiQ&m_entstream_source=timeline&refid=17&_ft_=encrypted_tracking_data.0AY99Dliy7ShJm0j7pznGnu7eh0My-DWaoR7JToJzMJKTu4azyxExS0D20gv-hGTBUeklgC-VXg9zPOhewU37TyxghcFw_-R1XKfuRysSbSQEVTLRuOJE66OYPdFuVoNqvM05vyXWt6QpUjbBl5c9ntxFOhc-owdmGTlXaR5RlHmKWzi01XnzXO0Wb9pQc4P9jORp7G8ResfcXGXrD0uF7k1dlZecRIXOyGm3zmqczuK79gHX-0t0dZY0c55EYQd-JTTDsQCPiSgR-fC00MReg0RINvCFwMnPqry-dVPYWV_B64pydu8tZzjv8ILQe86uVMMOUQ0r2DqjOVASbymiFnV6WLgiXF3KcEaeSOTV9A7TASD5voyYNH9iD_pgz8N6sX8v1cqzZdRV1W8w4iCZRwQbmG2FF-_AF_Orig_aMB8sq2mNFwOzpbibDfCZFSNsKX3WrwZtujna4qHb_qkoa-vOWRfCkbRynoXv23fb03ljZRbkqSIfXkRRiQoZxRB-EFrXQ1Dc5tYE5MT9Jn_0rJguqPMUfXRePCmPFZWFSqc4qd0bQIQ3qXUHQh9wuZq6FQzGaBpLJwkqfw6lTrjSQlKwV5stLDekN7Ht8CcdIKn9kOaQBJMUNRuVnu6_ji5PT4BJ2HuO4KWZR7sHf4deMQNgyhcuXIhY4-UclN7WzCKbnp4f9jfHNAOTElD6kIpH_w0qttTqBSDZxw1UBEKcnO1_jmj-tWkHOaM6v0afjKCQLrij7PAB4JtxcvsJurjx7ZjwuovACF_vLMjmbPVLhi_mhxSDhZ2I6H25iaoo1KVZKvXFNxR6B1bt6bWg-Jk51ZyEymcy2BM4XE17OQjQVecEEWS8x6wVES5nXz_6yVZv3Hx8hnz_JOKycRWQJsbRfk6Q1K4INt-vbLH7tphdeVd_jU5D8CZ4t03N7RSvH87uZwyLjDVfNQ5BajiUL4OyXZS8KvpV50Hei-E0bp_41KHsqyo5vOAFMOwzSbVs4h1LnZu4nBe2r8SsQir1B8aeGChRk2q6f09q_F41xDBvE_k-Ebec9xPvGTIxOpeDQTQL-RlE6z6dSAVAe_MrYjgcGc5cLKj25EiPBf7-klpklFDZy0slD_L2xbysvBO-OSBDUX-Bt4FrtTiUirocWTFMRHohGQv25aQBundTMxKdSfOGQlbgjYXyytkVtr-UqMdNikSoqWgxxWfB_A4GKbnxfsi2Y6VBoA56dU1LgA-\\-\\bQNcxRApu45Tyr3BCCIA_Q-joTNI5b-CRg4lAYhAUEBLlHzPssqW97XGnGgGsfHMtcZU94bIpaAyPEi7yBTwBsmZrsuFcKq0EZmm0W3E2ipvcfLs62oC4gOcHsKntDPcl2aUtQF4JnZO0d8TnHV-1-Ix9RrRvYNU9ZLiZSgvxIrxDzWwW0bvontfIJS-44olyPtn-yJZijJabZ-TbJXxI7v1vCP3ny1LIh4gAqseKxl2GpvVIQLqcpZgbDDSefc&__tn__=%2As%2As-R&paipv=0', 'text': ''}]",100064678268503,Cartoon Network,https://facebook.com/CartoonNetworkAsia?lst=61553026512270%3A100064678268503%3A1699351421&eav=AfaPvHgYo8iQZnn_6KSnsJCiQV1k8dPSL272-4d1iHb289oC3C7oPCxQM68y6xB-UqA&refid=17&_ft_=encrypted_tracking_data.0AY99Dliy7ShJm0j7pznGnu7eh0My-DWaoR7JToJzMJKTu4azyxExS0D20gv-hGTBUeklgC-VXg9zPOhewU37TyxghcFw_-R1XKfuRysSbSQEVTLRuOJE66OYPdFuVoNqvM05vyXWt6QpUjbBl5c9ntxFOhc-owdmGTlXaR5RlHmKWzi01XnzXO0Wb9pQc4P9jORp7G8ResfcXGXrD0uF7k1dlZecRIXOyGm3zmqczuK79gHX-0t0dZY0c55EYQd-JTTDsQCPiSgR-fC00MReg0RINvCFwMnPqry-dVPYWV_B64pydu8tZzjv8ILQe86uVMMOUQ0r2DqjOVASbymiFnV6WLgiXF3KcEaeSOTV9A7TASD5voyYNH9iD_pgz8N6sX8v1cqzZdRV1W8w4iCZRwQbmG2FF-_AF_Orig_aMB8sq2mNFwOzpbibDfCZFSNsKX3WrwZtujna4qHb_qkoa-vOWRfCkbRynoXv23fb03ljZRbkqSIfXkRRiQoZxRB-EFrXQ1Dc5tYE5MT9Jn_0rJguqPMUfXRePCmPFZWFSqc4qd0bQIQ3qXUHQh9wuZq6FQzGaBpLJwkqfw6lTrjSQlKwV5stLDekN7Ht8CcdIKn9kOaQBJMUNRuVnu6_ji5PT4BJ2HuO4KWZR7sHf4deMQNgyhcuXIhY4-UclN7WzCKbnp4f9jfHNAOTElD6kIpH_w0qttTqBSDZxw1UBEKcnO1_jmj-tWkHOaM6v0afjKCQLrij7PAB4JtxcvsJurjx7ZjwuovACF_vLMjmbPVLhi_mhxSDhZ2I6H25iaoo1KVZKvXFNxR6B1bt6bWg-Jk51ZyEymcy2BM4XE17OQjQVecEEWS8x6wVES5nXz_6yVZv3Hx8hnz_JOKycRWQJsbRfk6Q1K4INt-vbLH7tphdeVd_jU5D8CZ4t03N7RSvH87uZwyLjDVfNQ5BajiUL4OyXZS8KvpV50Hei-E0bp_41KHsqyo5vOAFMOwzSbVs4h1LnZu4nBe2r8SsQir1B8aeGChRk2q6f09q_F41xDBvE_k-Ebec9xPvGTIxOpeDQTQL-RlE6z6dSAVAe_MrYjgcGc5cLKj25EiPBf7-klpklFDZy0slD_L2xbysvBO-OSBDUX-Bt4FrtTiUirocWTFMRHohGQv25aQBundTMxKdSfOGQlbgjYXyytkVtr-UqMdNikSoqWgxxWfB_A4GKbnxfsi2Y6VBoA56dU1LgA-\-\bQNcxRApu45Tyr3BCCIA_Q-joTNI5b-CRg4lAYhAUEBLlHzPssqW97XGnGgGsfHMtcZU94bIpaAyPEi7yBTwBsmZrsuFcKq0EZmm0W3E2ipvcfLs62oC4gOcHsKntDPcl2aUtQF4JnZO0d8TnHV-1-Ix9RrRvYNU9ZLiZSgvxIrxDzWwW0bvontfIJS-44olyPtn-yJZijJabZ-TbJXxI7v1vCP3ny1LIh4gAqseKxl2GpvVIQLqcpZgbDDSefc&__tn__=C-R&paipv=0,False,,,,,,,True,[],[],https://www.facebook.com/CartoonNetworkAsia/posts/738496031649666,"{'like': 37, 'love': 6, 'wow': 1, 'angry': 1}",45,,457190347635627,,,[],False,2023-11-07 17:03:47.383389
